agno,rbd,nombre_establecimiento,nombre_comuna,nombre_deprov,nombre_region,numero_region,dependencia,area_geografica,estado,latitud,longitud,alumnos_psu,psu_lenguaje,psu_matematica,psu_nem,alumnos_psu_lenguaje,alumnos_psu_matematica,alumnos_psu_nem
2008,17900,COLEGIO METODISTA CONCEPCION,CONCEPCIÓN,Concepcion,DEL BIOBÍO            ,8,Particular Subvencionado,URBANO,FUNCIONANDO,-36.82312026,-73.05004002,35,608,631,615,35,35,35
2008,17907,COLEGIO CREACION CHILLAN,CHILLÁN,Nuble,DEL BIOBÍO            ,8,Particular Subvencionado,URBANO,FUNCIONANDO,-36.60522034,-72.09336508,75,533,530,557,75,74,75
2008,17908,COLEGIO TECNICO PADRE ALBERTO HURTADO,CHILLÁN,Nuble,DEL BIOBÍO            ,8,Particular Subvencionado,URBANO,FUNCIONANDO,-36.60644570,-72.10099197,71,476,489,567,71,71,71
2008,17913,LICEO CREACION CONCEPCION,CONCEPCIÓN,Concepcion,DEL BIOBÍO            ,8,Particular Subvencionado,URBANO,CERRADO,,,79,529,542,578,79,79,79
2008,17918,SAINT GEORGE SCHOOL,LOS ÁNGELES,Bio-Bio,DEL BIOBÍO            ,8,Particular Subvencionado,URBANO,FUNCIONANDO,-37.45760644,-72.33474908,58,505,502,516,58,58,58
2008,17920,COLEGIO HISPANO AMERICANO RIO VIEJO,CHILLÁN,Nuble,DEL BIOBÍO            ,8,Particular Subvencionado,URBANO,FUNCIONANDO,-36.63021464,-72.09277710,62,497,499,569,62,61,62
2008,17922,THE PACIFIC SCHOOL,CHIGUAYANTE,Concepcion,DEL BIOBÍO            ,8,Particular Subvencionado,URBANO,FUNCIONANDO,-36.90906472,-73.02659795,32,464,473,475,32,32,32
2008,17924,ESCUELA NACIMIENTO DE NUESTRO SENOR,NACIMIENTO,Bio-Bio,DEL BIOBÍO            ,8,Municipal,URBANO,FUNCIONANDO,-37.49807778,-72.67735178,1,458,376,0,1,1,0
2008,17931,LICEO TEC.PROFESIONAL ESPIRITU SANTO,TALCAHUANO,Concepcion,DEL BIOBÍO            ,8,Particular Subvencionado,URBANO,FUNCIONANDO,-36.74657257,-73.10369994,44,503,523,554,44,44,44
2008,18004,LIC. TEC.PROF.ALONSO DE ERCILLA Y ZUNIGA,CAÑETE,Arauco,DEL BIOBÍO            ,8,Municipal,RURAL,FUNCIONANDO,-37.77421209,-73.38138602,102,441,423,534,102,101,101
2008,18007,COLEGIO CARMELA ROMERO DE ESPINOSA,CONCEPCIÓN,Concepcion,DEL BIOBÍO            ,8,Particular Subvencionado,URBANO,FUNCIONANDO,-36.82836135,-73.05747727,51,597,599,589,51,51,51
2008,18009,CEIA PAUL PERCIVAL HARRIS,ARAUCO,Arauco,DEL BIOBÍO            ,8,Municipal,URBANO,FUNCIONANDO,,,30,364,372,450,30,30,29
2008,18017,LICEO TECNICO PROFESIONAL VIOLETA PARRA SANDO,SAN CARLOS,Nuble,DEL BIOBÍO            ,8,Municipal,URBANO,FUNCIONANDO,-36.41580123,-71.97037548,50,415,427,591,50,50,50
2008,18023,C.E.I.A. PADRE CARLOS PUENTES FIGUEROA,CHIGUAYANTE,Concepcion,DEL BIOBÍO            ,8,Particular Subvencionado,URBANO,FUNCIONANDO,,,32,397,380,534,32,32,30
2008,18037,LICEO RALCO,ALTO BIOBÍO,Bio-Bio,DEL BIOBÍO            ,8,Municipal,RURAL,FUNCIONANDO,-37.88315941,-71.63668478,19,316,362,0,19,18,0
2008,18049,COLEGIO ADVENTISTA DE CONCEPCION,TALCAHUANO,Concepcion,DEL BIOBÍO            ,8,Particular Subvencionado,URBANO,FUNCIONANDO,-36.75959812,-73.08489213,71,513,525,566,71,70,71
2008,18050,COLEGIO LA FUENTE,LOS ÁNGELES,Bio-Bio,DEL BIOBÍO            ,8,Particular Subvencionado,RURAL,FUNCIONANDO,-37.43868491,-72.32072213,28,477,501,525,28,28,28
2008,18054,CENTRO DE NIV. Y CAPAC. PARA ADULTOS MADRE MA,CHIGUAYANTE,Concepcion,DEL BIOBÍO            ,8,Particular Subvencionado,URBANO,FUNCIONANDO,,,13,374,330,512,13,13,12
2008,18066,COLEGIO AURORA DE CHILE SUR,CHIGUAYANTE,Concepcion,DEL BIOBÍO            ,8,Particular Subvencionado,URBANO,FUNCIONANDO,-36.92332696,-73.02627192,21,502,482,526,21,21,21
2008,18080,LICEO POLITECNICO CARAMPANGUE,ARAUCO,Arauco,DEL BIOBÍO            ,8,Municipal,URBANO,FUNCIONANDO,-37.25833474,-73.24251601,75,390,382,507,75,74,75
2008,18082,ESCUELA DE ADULTOS INTECAP,LOS ÁNGELES,Bio-Bio,DEL BIOBÍO            ,8,Particular Subvencionado,URBANO,FUNCIONANDO,,,7,388,380,0,7,7,0
2008,18112,LICEO INES ENRIQUEZ FRODDEN,FLORIDA,Concepcion,DEL BIOBÍO            ,8,Municipal,URBANO,FUNCIONANDO,-36.82233809,-72.65343824,11,386,430,477,11,11,11
2008,19904,IER. LICEO TÉCNICO PROFESIONAL HUISCAPI,LONCOCHE,Cautin Sur,DE LA ARAUCANÍA        ,9,Particular Subvencionado,RURAL,FUNCIONANDO,-39.30411986,-72.41268631,27,426,415,556,27,27,27
2008,19906,LICEO POLITECNICO EMA ESPINOZA CORREA,LAUTARO,Cautin Norte,DE LA ARAUCANÍA        ,9,Municipal,URBANO,FUNCIONANDO,-38.53453204,-72.43483775,29,394,379,530,29,28,29
2008,19908,GREEN HOUSE SCHOOL,TEMUCO,Cautin Norte,DE LA ARAUCANÍA        ,9,Particular Pagado,URBANO,FUNCIONANDO,-38.73996064,-72.63411131,55,656,678,621,55,55,55
2008,19913,COMPLEJO EDUCACIONAL LOS SAUCES,LOS SAUCES,Malleco,DE LA ARAUCANÍA        ,9,Municipal,URBANO,FUNCIONANDO,-37.97813407,-72.83879806,48,412,376,515,48,48,47
2008,19921,INSTITUTO CAMILO HENRIQUEZ,VILLARRICA,Cautin Sur,DE LA ARAUCANÍA        ,9,Particular Subvencionado,URBANO,FUNCIONANDO,-39.27595859,-72.23759995,33,472,481,522,33,33,31
2008,19922,ESCUELA PARTICULAR ANTUMALAL,LAUTARO,Cautin Norte,DE LA ARAUCANÍA        ,9,Particular Subvencionado,URBANO,FUNCIONANDO,-38.63398128,-72.45267665,2,447,435,470,2,2,2
2008,19925,LICEO PARTICULAR COMERCIAL CARAHUE,CARAHUE,Cautin Norte,DE LA ARAUCANÍA        ,9,Particular Subvencionado,URBANO,FUNCIONANDO,-38.71214273,-73.16208644,24,418,411,574,24,23,24
2008,19952,COLEGIO ANGOL,ANGOL,Malleco,DE LA ARAUCANÍA        ,9,Particular Subvencionado,URBANO,FUNCIONANDO,-37.80222026,-72.69345594,18,545,561,577,18,18,18
